Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id,month,ground_truth,ID
"Getting difficult to watch this in slow motion. Is it just because corporations need to work their citizens to the bone even in dangerous conditions? WHY aren't we there yet, @CDCgov ? You and the WHO KNOW masks work!! #Masks4All #MasksForAll #WearAMask

https://t.co/5t7g8o4yRn",2020-04-02 18:49:14,1245785380340633601,1112982741056798720,cosmicprank,"San Luis Obispo, California",,,,"['Masks4All', 'MasksForAll', 'WearAMask']",0,1,en,Twitter Web App,,,April,1,1_April_0000102
"#Maskvangelism
#WearAMask
Aww ... every cat person is gonna want to know where to get this one. (DIY!!) https://t.co/gnLdZAqoDu",2020-04-02 19:10:32,1245790737318338561,16581485,Dktr_Sus,Seattle /Waimanalo /Fethiye,,,,"['Maskvangelism', 'WearAMask']",0,0,en,Twitter Web App,,,April,1,1_April_0000103
@DHotwheelz Like and retweet #WearAMask please..!,2020-04-02 19:11:54,1245791083159793664,4804686176,YangGangKW,,,,,['WearAMask'],2,5,en,Twitter for iPhone,1.2456012726500106e+18,1.183570925968679e+18,April,1,1_April_0000104
"@HesperaSmith Post a selfie of you in your mask -- the more creative the better! 
#Challenge
#Maskvangelism
#WearAMask",2020-04-02 19:13:30,1245791486815244288,16581485,Dktr_Sus,Seattle /Waimanalo /Fethiye,,,,"['Challenge', 'Maskvangelism', 'WearAMask']",1,1,en,Twitter Web App,1.2454730121466798e+18,3294442539.0,April,1,1_April_0000105
"@DisruptionJoe I have a few funny masks, too. (Haven't worn this one out yet -- need matching gloves &amp; ears)
#WearAMask
#MaskVangelism &lt;--- see more creative mask selfies from others https://t.co/ll7ZAmdZQL",2020-04-02 19:34:00,1245796646237028357,16581485,Dktr_Sus,Seattle /Waimanalo /Fethiye,,,,"['WearAMask', 'MaskVangelism']",0,1,en,Twitter Web App,1.2453642067293798e+18,8.607306805814067e+17,April,1,1_April_0000106
"Found this Improved Mask Tutorial from a Seamstress

https://t.co/dtAXnrFMKe

#WearAMask #Covid19 #coronavirus",2020-04-02 19:35:27,1245797011028234240,35519472,Ekudram,Nibiru,,,,"['WearAMask', 'Covid19', 'coronavirus']",2,2,en,Twitter Web App,,,April,1,1_April_0000107
"@SuperLinville Yes! People with glasses are having problems with fogging. Any ideas? Post a selfie with your masks!
#MaskVangelism
#WearAMask",2020-04-02 19:41:09,1245798442263130114,16581485,Dktr_Sus,Seattle /Waimanalo /Fethiye,,,,"['MaskVangelism', 'WearAMask']",0,0,en,Twitter Web App,1.245795383470633e+18,54696618.0,April,1,1_April_0000108
"#WearAMask if you're going to be around anyone. Seriously, why take the risk? Look at Japanese and Korean response to #COVID19 if you want to see evidence of the effects of taking this simple precaution. America is already dangerously behind the curve, let's not make it worse. https://t.co/eznLB7rhel",2020-04-02 19:41:13,1245798459443044352,13519072,justinsullivan,"Los Angeles, CA",,,,"['WearAMask', 'COVID19']",0,0,en,Twitter Web App,,,April,1,1_April_0000109
"@DrDenaGrayson @MIT This is why we wear masks - to protect OTHERS!
Normalize mask use - post a selfie with yours!
#MaskVangelism
#WearAMask",2020-04-02 19:43:03,1245798919965040640,16581485,Dktr_Sus,Seattle /Waimanalo /Fethiye,,,,"['MaskVangelism', 'WearAMask']",0,0,en,Twitter Web App,1.2450446313325855e+18,1651522832.0,April,1,1_April_0000110
"@stevenstearns Yes! Time to normalize mask-wearing (and have some fun with it). Post a selfie with your mask! 
See some of the creative DIY ones:
#MaskVangelism
#WearAMask",2020-04-02 19:52:50,1245801383703375872,16581485,Dktr_Sus,Seattle /Waimanalo /Fethiye,,,,"['MaskVangelism', 'WearAMask']",1,1,en,Twitter Web App,1.2458007226351124e+18,18580853.0,April,1,1_April_0000111
"As I said a month ago, we would have far fewer cases if everyone would #WearAMask
@CDCgov @ScottGottliebMD #epidemiology
https://t.co/ecPPd1lTr9",2020-04-02 20:10:59,1245805952135290881,713557917,BenLocwin,,,,,"['WearAMask', 'epidemiology']",1,2,en,Twitter for Android,,,April,1,1_April_0000112
"@YachiAbunai Yay, for Grandmas! Post your selfies with masks.
#Masks4All #WearAMask #Maskvangelism",2020-04-02 20:28:00,1245810235803041793,16581485,Dktr_Sus,Seattle /Waimanalo /Fethiye,,,,"['Masks4All', 'WearAMask', 'Maskvangelism']",0,1,en,Twitter Web App,1.2454929601810596e+18,1.1175352774368748e+18,April,1,1_April_0000113
"Wear a mask. It’s simple. Leave the PPE for hospital workers, wrap a scarf around your face. It’s in the air. Of course it is. So:  #WearAMask https://t.co/Oebkp93B9V",2020-04-02 21:01:00,1245818538301870080,42052422,NiaVardalos,In your closet,,,,['WearAMask'],14,61,en,Twitter for iPhone,,,April,1,1_April_0000114
Charlie Puth has never looked sexier. #WearAMask #MasksSaveLives #Mascs4Masks 😷 https://t.co/5WRvma91wf,2020-04-02 21:04:50,1245819503621087234,35313089,kenmhaggerty,STL / NYC,,,,"['WearAMask', 'MasksSaveLives', 'Mascs4Masks']",0,1,en,Twitter for iPhone,,,April,1,1_April_0000115
"Grocery run got me lookin like Subzero from Mortal Kombat #fightcovid19 #mortalkombat #subzero #staysafe #prayfornewyork #wearamask @ New York, New York https://t.co/bTxMS9V7Vz",2020-04-02 21:30:22,1245825928795652096,68684464,stevenchelliah,New York City,"[-74.0064, 40.7142]","Manhattan, NY",US,"['fightcovid19', 'mortalkombat', 'subzero', 'staysafe', 'prayfornewyork', 'wearamask']",0,2,en,Instagram,,,April,1,1_April_0000116
Does anyone else out there feel that the WHO has done humans a disservice by discouraging masks? Don’t @ me about what our local experts recommend. They are wrong. Lots of data available showing masks=👍. No data available that masks=👎. #yeg #ableg #wearamask #who,2020-04-02 21:58:58,1245833125776637952,26156180,rosepoptosis,"Edmonton, Alberta",,,,"['yeg', 'ableg', 'wearamask', 'who']",0,2,en,Twitter for iPhone,,,April,1,1_April_0000117
YOU FOOLS - #WearAMask. Pay no attention to anyone telling you that masks don't matter. Such fools have always been &amp; always will be - even if they are Canada's Chief Public Health Officer @CPHO_Canada. #COVID19 #COVIDIOTS https://t.co/NDEGAqnsoe https://t.co/vFICXaBVUZ,2020-04-02 22:04:47,1245834591002296328,3063752230,DonaldBestCA,"Greater Toronto, Canada",,,,"['WearAMask', 'COVID19', 'COVIDIOTS']",3,13,en,Twitter Web App,,,April,1,1_April_0000118
This should have been done two months ago. #WearAMask https://t.co/ar6ECoO1eg,2020-04-02 22:25:12,1245839727380410368,37294647,evagolinger,Anarchist Jurisdiction,,,,['WearAMask'],9,15,en,Twitter for iPhone,,,April,1,1_April_0000119
"“We first tested a SARS-CoV monoclonal derived via phage display and antibody escape (Fm6) (14) and found both wild-type SARS-CoV Urbani and WIV1-MA15 were strongly neutralized at low antibody concentrations (Fig. 4A)”— 

#COVID19Pandemic #TheyAllKnew 

#WearAMask for now https://t.co/FNOm4kaYh2",2020-04-02 22:35:53,1245842417862893569,956213016521072645,Relic_USA,"Houston, TX",,,,"['COVID19Pandemic', 'TheyAllKnew', 'WearAMask']",0,0,en,Twitter for iPhone,,,April,1,1_April_0000120
@Mrs_OBoyle You too. Stay safe. #wearamask,2020-04-02 22:42:43,1245844135401017344,42052422,NiaVardalos,In your closet,,,,['wearamask'],1,2,en,Twitter for iPhone,1.2458436327094968e+18,1406105228.0,April,1,1_April_0000121
RT @evagolinger: This should have been done two months ago. #WearAMask https://t.co/ar6ECoO1eg,2020-04-02 22:45:17,1245844782607458305,145787855,Alfarmi,Gl0b4ln3t,,,,['WearAMask'],9,0,en,Twitter Web App,,,April,1,1_April_0000122
"Is the coronavirus airborne? Experts can’t agree.

There is preliminary evidence that airborne transmission — in which the disease spreads in the much smaller particles from exhaled air, known as aerosols — is occurring.

#WearAMask  #ItsAllTrumpsFault 
https://t.co/GpqrgQg3hZ",2020-04-02 22:55:00,1245847228356255744,4000515677,_V3ritas,"Wisconsin, USA",,,,"['WearAMask', 'ItsAllTrumpsFault']",21,25,en,Twitter Web App,,,April,1,1_April_0000123
"Saw someone shambling down the street just now, no mask, a far away look on their eyes... and my stomach dropped.

A momentary panic as my brain warned me -- they could be Infected! 🧟

😷 #WearAMask #StayHomeSavesLives  😷",2020-04-02 22:56:54,1245847704749539335,18809935,aevavoom,a 🏰 in the 🌌,,,,"['WearAMask', 'StayHomeSavesLives']",1,2,en,Twitter for Android,,,April,1,1_April_0000124
We worry. Please #WearAMask when you shop. https://t.co/0i87y8mPz1,2020-04-02 22:58:49,1245848186700234752,2651794592,PegMargoAnn,USA,,,,['WearAMask'],0,1,en,Twitter for iPad,,,April,1,1_April_0000125
"#justtheflu right? 1918, guess what everyone is sporting on their face. #wearamask https://t.co/QEwbYYRfeg",2020-04-02 23:00:08,1245848520717787136,919507145904734208,ashizawa,"Washington, USA",,,,"['justtheflu', 'wearamask']",3,3,en,Twitter for iPhone,,,April,1,1_April_0000126
More Americans have died from covid19 than September 11 attacks. #WearAMask,2020-04-02 23:00:29,1245848609842696198,4804686176,YangGangKW,,,,,['WearAMask'],1,1,en,Twitter for iPhone,,,April,1,1_April_0000127
This aged well. #CoronavirusPandemic #Rona #COVIDー19 #WearAMask https://t.co/gpDtNhrMhG,2020-04-02 23:00:52,1245848705267163136,965903694171697152,KimDaughertyVA,"Virginia, USA",,,,"['CoronavirusPandemic', 'Rona', 'COVIDー19', 'WearAMask']",1,2,en,Twitter for iPhone,,,April,1,1_April_0000128
RT @evagolinger: This should have been done two months ago. #WearAMask https://t.co/ar6ECoO1eg,2020-04-02 23:12:14,1245851563106750465,2243557853,HectorPernia6,,,,,['WearAMask'],9,0,en,Twitter for iPad,,,April,1,1_April_0000129
"@Gordotango @SaskiaPopescu exactly.  And the first just means we need to tell people ""stay at home, but when you go out to go grocery shopping, #wearamask"".  Pretty simple.",2020-04-02 23:15:10,1245852303136976896,1248421,pbrane,"Seattle, WA",,,,['wearamask'],2,5,en,Twitter Web App,1.2458244910175314e+18,41016736.0,April,1,1_April_0000130
RT @KimDaughertyVA: This aged well. #CoronavirusPandemic #Rona #COVIDー19 #WearAMask,2020-04-02 23:38:55,1245858281140006913,4804686176,YangGangKW,,,,,"['CoronavirusPandemic', 'Rona', 'COVIDー19', 'WearAMask']",1,0,en,Twitter for iPhone,,,April,1,1_April_0000131
RT @YanggangKW: More Americans have died from covid19 than September 11 attacks. #WearAMask,2020-04-02 23:39:02,1245858308373663751,4804686176,YangGangKW,,,,,['WearAMask'],1,0,en,Twitter for iPhone,,,April,1,1_April_0000132
"I’m not a medical professional, but if you have to leave your house, wear a mask. Stay at home unless you need food or medications.  Observe physical distance. #WearAMask",2020-04-03 00:32:23,1245871733514657793,322869357,DuchyLG,Illinois,,,,['WearAMask'],0,3,en,Twitter for iPhone,,,April,1,1_April_0000133
RT @YanggangKW: @DHotwheelz Like and retweet #WearAMask please..!,2020-04-03 00:56:07,1245877708736860160,1188670237790687232,M60192272,,,,,['WearAMask'],2,0,en,Twitter for Android,,,April,1,1_April_0000134
"@Elex_Michaelson #StayHome #FlattenTheCurve If you do have to go out, #WearAMask or bandana or a DIY no-sew-mask
https://t.co/jVmdRT6E9e",2020-04-03 01:15:18,1245882536359682049,1045449387160174594,y0jimbo1,,,,,"['StayHome', 'FlattenTheCurve', 'WearAMask']",0,0,en,Twitter Web App,1.2456086229622743e+18,9.374224463233148e+17,April,1,1_April_0000135
"Saying wear a ""cloth"" mask is redundant: it's the only kind available.

This distinction between N95 and other kinds of masks is still about deflecting their culpability in waiting too long to recommend #WearAMask.

#Masks4All",2020-04-03 01:34:36,1245887391690305542,3157242513,witlessX,Norwottuck,,,,"['WearAMask', 'Masks4All']",0,2,en,Twitter for Android,,,April,1,1_April_0000136
"It was brought to my attention today that wearing a mask is very challenging for someone who is deaf. They are no longer able to read lips. If you know someone deaf, consider helping them.  We can use this time to learn a few words in sign also. #stayhome #wearamask",2020-04-03 01:55:33,1245892663494070272,748188412578955264,Revwaukena2,"West Hollywood, CA",,"West Hollywood, CA",US,"['stayhome', 'wearamask']",0,0,en,Twitter for iPhone,,,April,1,1_April_0000137
Thank you for the shout @_WillChambers 😷🙏🏼❤️ #wearamask #flattenthecurve #ThankYouHealthHeroes https://t.co/TTfKHcXvHs,2020-04-03 02:30:42,1245901511126847491,19173816,terannhilow,on top of the world ,,,,"['wearamask', 'flattenthecurve', 'ThankYouHealthHeroes']",2,28,en,Twitter for iPhone,,,April,1,1_April_0000138
"@yayayarndiva @jenbrea @medicalaxioms The point is - anyone could be an asymptomatic carrier. non-medical people  do not need medical-grade masks, but they do need to NOT breathe on others.
#WearAMask
#Masks4All",2020-04-03 02:31:05,1245901604940697600,16581485,Dktr_Sus,Seattle /Waimanalo /Fethiye,,,,"['WearAMask', 'Masks4All']",0,0,en,Twitter Web App,1.245900971093291e+18,27818124.0,April,1,1_April_0000139
The coronavirusspreads by droplets I don’t see why a wearing a mask coul harm anyone.  #WearAMask,2020-04-03 02:32:08,1245901872092848130,2312782782,MadelineFlorida,"Florida, USA-Cuba-American",,,,['WearAMask'],0,1,en,Twitter for iPhone,,,April,1,1_April_0000140
Credit to my sister Elaina for the new mask #Masks4All #WearAMask #MasksForAll #Facemasks https://t.co/bLKRw5RVFn,2020-04-03 02:36:49,1245903049442246657,1112982741056798720,cosmicprank,"San Luis Obispo, California",,,,"['Masks4All', 'WearAMask', 'MasksForAll', 'Facemasks']",1,2,en,Twitter Web App,,,April,1,1_April_0000141
RT @terannhilow: Thank you for the shout @_WillChambers 😷🙏🏼❤️ #wearamask #flattenthecurve #ThankYouHealthHeroes https://t.co/TTfKHcXvHs,2020-04-03 03:04:00,1245909892466192385,3301161964,AricManthey,,,,,"['wearamask', 'flattenthecurve', 'ThankYouHealthHeroes']",2,0,en,Twitter for iPhone,,,April,1,1_April_0000142
"""While preventing viral spread is a societal good, avoiding high-dose infections is a personal imperative, even for young healthy people.""

https://t.co/QU79Jsai2G

#COVID19 #WearAMask #Masks4All #YoungPeople",2020-04-03 03:08:58,1245911142376943621,918331112,mary_sorensen,,,,,"['COVID19', 'WearAMask', 'Masks4All', 'YoungPeople']",0,0,en,Twitter Web App,,,April,1,1_April_0000143
#wearamask every time you go out #usatapabocas 😷 cada que salgas de casa #stayathome #quedateencasa @ St Charles Borromeo Catholic Church https://t.co/65SYF4bSWO,2020-04-03 03:21:46,1245914361509658624,47970230,miguelsolorzano,"Houston, Texas, USA","[-95.36896155, 29.84737271]","Houston, TX",US,"['wearamask', 'usatapabocas', 'stayathome', 'quedateencasa']",1,1,en,Instagram,,,April,1,1_April_0000144
"Adjusting to the new way of life. #wearamask #socialdistancing @ Aiea, Hawaii https://t.co/UtsHcaL2AV",2020-04-03 03:50:06,1245921491381714945,84686823,jodi_uehara,Hawaiian Islands,"[-157.93083, 21.38583]","Aiea, HI",US,"['wearamask', 'socialdistancing']",0,0,en,Instagram,,,April,1,1_April_0000145
"If you have to go out and can’t avoid being around people, wear a mask.  Masks are a complement to social distancing, washing hands thoroughly on a regular basis and other @CDC recommended measures. https://t.co/x91K90DrLZ #wearamask #Corvid19 #coronavirus #Corvid_19 #psa",2020-04-03 04:09:45,1245926438143807489,82208845,NYCMediaMix,New York City,,,,"['wearamask', 'Corvid19', 'coronavirus', 'Corvid_19', 'psa']",0,0,en,Twitter for iPhone,,,April,1,1_April_0000146
"RT @Helenhs: This is why you should wear a mask. 

In countries where people wore masks, they bent the curve! 

#Covid_19 
#WearAMask 
#Sta…",2020-04-03 05:09:36,1245941499034046464,177698956,Larissa_florida,"Orlando, FL",,,,"['Covid_19', 'WearAMask']",86,0,en,Twitter for iPhone,,,April,1,1_April_0000147
"Good morning from France.

« One ought, every day at least, to hear a little song, read a good poem, see a fine picture, and, if it were possible, to speak a few reasonable words. » - Goethe

You are my light. #stayhome #staysafe #WearAMask #WashYourHands",2020-04-03 05:29:48,1245946584585641985,42074224,lifesafeast,"Chinon, France",,,,"['stayhome', 'staysafe', 'WearAMask', 'WashYourHands']",8,74,en,Twitter for iPhone,,,April,1,1_April_0000148
#boycott3M #WearAMask Check out our luxury masks that also offer the best activated carbon filters available on earth :) https://t.co/XgYQJ40R5d,2020-04-03 06:01:25,1245954539552980992,1241050548390047746,maskingfashion,NYC - Proudly made,,,,"['boycott3M', 'WearAMask']",0,0,en,Twitter Web App,,,April,1,1_April_0000149
"Alaska has been doing great with #SocialDistancing (go figure). Let's up our game and #WearAMask. 😷
https://t.co/pVs7BJ6Yj2",2020-04-03 07:27:07,1245976107901321218,626714147,ArcticRoc,Alaska 🇺🇲 / Finland 🇫🇮,,,,"['SocialDistancing', 'WearAMask']",1,1,en,Twitter for Android,,,April,1,1_April_0000150
"Howard Hughes Medical Institute Image of The Week: sneeze cloud versus droplets | Bourouiba Group 

Me: ~ grateful for good teachers who taught us this in elementary school, about how far sneezes travel

#WearAMask #COVID19Pandemic
#WeAreAllInThisTogether  https://t.co/t8vjRkyH2w",2020-04-03 07:39:59,1245979344243220480,956213016521072645,Relic_USA,"Houston, TX",,,,"['WearAMask', 'COVID19Pandemic', 'WeAreAllInThisTogether']",0,0,en,Twitter for iPhone,,,April,1,1_April_0000151
"RT @ArcticRoc: Alaska has been doing great with #SocialDistancing (go figure). Let's up our game and #WearAMask. 😷
https://t.co/pVs7BJ6Yj2",2020-04-03 08:34:24,1245993038234583040,1074052131869454336,kasserole7,"Anchorage, AK",,,,"['SocialDistancing', 'WearAMask']",1,0,en,Twitter for Android,,,April,1,1_April_0000152
"Jared Kushner voted “Best Man for Every Job” by Trump’s newly purchased Guinness Book of World Records.

{Don Jr. voted “Best Person to Kill Endangered Species”} 

#WearAMask 
#WashYourHands https://t.co/Ofx6XmNzUJ",2020-04-03 10:30:34,1246022271698907136,764142572,Farbeka,New York,,,,"['WearAMask', 'WashYourHands']",0,0,en,Twitter Web App,,,April,1,1_April_0000153
"RT @Ekudram: Found this Improved Mask Tutorial from a Seamstress

https://t.co/dtAXnrFMKe

#WearAMask #Covid19 #coronavirus",2020-04-03 10:32:15,1246022696577708032,1116830022071930880,driphtwood,"Reidsville, NC",,,,"['WearAMask', 'Covid19', 'coronavirus']",2,0,en,Twitter for Android,,,April,1,1_April_0000154
"@rmayemsinger @longhorn12471 He often gets carried away!

Remember, he’s still talking about the crowd size at his inauguration and the number of Electoral College votes he won.

Sad.
#WearAMask 
#WashYourHands 
#COVID2019 https://t.co/G8B4CK2npc",2020-04-03 11:13:46,1246033144589029376,764142572,Farbeka,New York,,,,"['WearAMask', 'WashYourHands', 'COVID2019']",0,1,en,Twitter Web App,1.2458315300033495e+18,372563164.0,April,1,1_April_0000155
"The White House is expected to issue new guidance to Americans in Coronavirus hot spots: Cover your face, and wear a mask. https://t.co/qEuOSjWR2D #coronavirus #wearamask #Covid19 #hotspots",2020-04-03 11:43:10,1246040541353193472,426700365,RichTettemer,"Chicopee, MA",,,,"['coronavirus', 'wearamask', 'Covid19', 'hotspots']",1,6,en,SocialNewsDesk,,,April,1,1_April_0000156
"@10DowningStreet Testing cannot stop #WuhanCoronaVirus from spreading.

Wearing masks can.

DIY mask:
https://t.co/ghgPSdUwNM

#WearAMask https://t.co/HgWUxIhp4o",2020-04-03 12:03:15,1246045596214939648,1169518348989652995,HkWinsome,,,,,"['WuhanCoronaVirus', 'WearAMask']",0,0,en,Twitter Web App,1.24578765035273e+18,14224719.0,April,1,1_April_0000157
"Please everyone #wearamask😷 . If you have to go outside take precautions. If not #stayathome 
#notahoax
#takeitseriously @ New York, New York https://t.co/suQkiozCov",2020-04-03 12:19:01,1246049565297397768,590243316,RafaelRufus1968,New York City,"[-74.0064, 40.7142]","Manhattan, NY",US,"['wearamask', 'stayathome', 'notahoax', 'takeitseriously']",0,0,en,Instagram,,,April,1,1_April_0000158
"@DocAtCDI Can a superego have a fake id?

#WashYourHands 
#wearamask
#WeAreAllInThisTogether",2020-04-03 12:30:24,1246052427893178370,764142572,Farbeka,New York,,,,"['WashYourHands', 'wearamask', 'WeAreAllInThisTogether']",0,0,en,Twitter Web App,1.2460512450910986e+18,282619516.0,April,1,1_April_0000159
It’s hard to believe it’s Friday!  But serious question...are you wearing a mask outside?  Please do!  https://t.co/4t0ZTuuwVi #corona #coronavirus #mask #wearamask #cdc #friday #seriousquestion #responsibleliving https://t.co/kCz0jLDHzo,2020-04-03 12:53:29,1246058237025071105,126473412,Compete2Beat,"Los Angeles, CA",,,,"['corona', 'coronavirus', 'mask', 'wearamask', 'cdc', 'friday', 'seriousquestion', 'responsibleliving']",0,0,en,Twitter for iPhone,,,April,1,1_April_0000160
#WearAMask homemade is A-Ok. #ProtectAllWorkers #WhereAreTheMasks https://t.co/jMHzH1Un5V,2020-04-03 12:56:49,1246059078796918784,2651794592,PegMargoAnn,USA,,,,"['WearAMask', 'ProtectAllWorkers', 'WhereAreTheMasks']",0,2,en,Twitter for iPhone,,,April,1,1_April_0000161
"Experts are now saying we need to wear a mask in public. This is all I have, and it’s guaranteed to ensure social distancing. @StockCats #COVID19 #CoronavirusOutbreak #WearAMask https://t.co/SHU6QlzLnW",2020-04-03 13:01:23,1246060228455665667,921464372,NickVitani,"Windermere,FL & the Caribbean",,,,"['COVID19', 'CoronavirusOutbreak', 'WearAMask']",2,29,en,Twitter for iPhone,,,April,1,1_April_0000162
"What is the difference between a surgical mask and a respirator? A homemade mask is intended to catch water droplets to mitigate some risk. Get and give help to others on the free #PubSafe community app, available on either app store.  #wearamask https://t.co/hLPRsg0x5j",2020-04-03 13:10:14,1246062456058847234,959131883018780672,PubSafeNetwork,"Tampa, FL",,,,"['PubSafe', 'wearamask']",0,0,en,Hootsuite Inc.,,,April,1,1_April_0000163
"Bad advice on mask-wearing has cost thousands of lives. Masks:

- Protect others if you’re sick
- Protect others if you’re an asymptomatic virus carrier
- Protect yourself better than wearing nothing
- Discourage face touching
- Can be made if you can’t buy them

#WearAMask",2020-04-03 13:11:21,1246062735814619139,14233861,suren_g,Hong Kong,,,,['WearAMask'],3,2,en,Twitter for iPhone,,,April,1,1_April_0000164
"@Kyle_MacLachlan Stay Safe, Kyle!!! Wear A Mask!😷👍🏻 #WearAMask #StayHomeSaveLives #StayHomeStaySafe #WashYourHands #DaleCooper #KyleMacLachlan #StopTheSpreadOfCorona #CoronaPandemic #QuarantineLife #TwinPeaks #TwinPeaksTheReturn #MarkFrost #DavidLynch #TwinPeaksArt #DigitalArt #RinaldoZoontjes https://t.co/f2f1CiVTEG",2020-04-03 13:11:35,1246062795344445441,94637632,RinaldoZoontjes,"Planet Earth, Milky Way Galaxy",,,,"['WearAMask', 'StayHomeSaveLives', 'StayHomeStaySafe', 'WashYourHands', 'DaleCooper', 'KyleMacLachlan', 'StopTheSpreadOfCorona', 'CoronaPandemic', 'QuarantineLife', 'TwinPeaks', 'TwinPeaksTheReturn', 'MarkFrost', 'DavidLynch', 'TwinPeaksArt', 'DigitalArt', 'RinaldoZoontjes']",2,11,en,Twitter for iPhone,1.246061193845932e+18,286311652.0,April,1,1_April_0000165
"RT @RinaldoZoontjes: @Kyle_MacLachlan Stay Safe, Kyle!!! Wear A Mask!😷👍🏻 #WearAMask #StayHomeSaveLives #StayHomeStaySafe #WashYourHands #Da…",2020-04-03 13:12:00,1246062900684472320,78607660,TwinPeaksBlog,"New Jersey, USA",,,,"['WearAMask', 'StayHomeSaveLives', 'StayHomeStaySafe', 'WashYourHands']",2,0,en,Twitter Web App,,,April,1,1_April_0000166
#WearAMask UF Health anesthesiology team devises respirator mask made from existing hospital materials https://t.co/P5WKI8IpP5,2020-04-03 13:19:18,1246064734820020230,19370181,landolakesgirl,"Dahlonega, GA",,,,['WearAMask'],0,0,en,Twitter for iPhone,,,April,1,1_April_0000167
"What you can do each day to slow the spread of COVID-19:

1. #StayHome: protects you from others
2. #WearAMask when out: protects others from you
3. Track #Covid19Symptoms: charts timeline for doctors if you need care
These actions can save lives—yours and others. https://t.co/ifdMIowneZ",2020-04-03 13:26:55,1246066651117707271,18361691,DSWIII,Los Angeles,,,,"['StayHome', 'WearAMask', 'Covid19Symptoms']",3,3,en,Twitter for iPhone,,,April,1,1_April_0000168
"RT @Helenhs: I don’t care what CDC advises

If you go out

WEAR A MASK! Any mask! 

#WearAMask 
#COVIDー19 
#CoronavirusOutbreak",2020-04-03 13:35:24,1246068786542686209,26037122,GranBreakingBad,,,,,"['WearAMask', 'COVIDー19', 'CoronavirusOutbreak']",115,0,en,Twitter for iPad,,,April,1,1_April_0000169
"📍 Irony, eh (?)
As anti - Asian sentiment increases, 
Americans look to Asia for life-saving masks. 📍

 #CoronaVirus #Masks #HowTo
 #StopTheSpray #WearAMask #USA
 https://t.co/kx18wezf4R",2020-04-03 13:44:24,1246071053152997377,17855531,EspenFourOne4,,,,,"['CoronaVirus', 'Masks', 'HowTo', 'StopTheSpray', 'WearAMask', 'USA']",1,0,en,TweetCaster for Android,,,April,1,1_April_0000170
"@PissJugTycoon I can't wait for my 40 year HS reunion, get reacquainted with folks like her: recently out trans, black skinny jeans, black tee shirt, impenetrable dgaf attitude, ...

#WearAMask 
#Masks4All",2020-04-03 13:44:31,1246071082894974976,3157242513,witlessX,Norwottuck,,,,"['WearAMask', 'Masks4All']",0,27,en,Twitter Web App,1.246064722761388e+18,1.1109914047912264e+18,April,1,1_April_0000171
"@AlexMarlow @BreitbartNews @DFBHarvard @DavedaGruber @LisaMei62 @MarilynLavala @NetworksManager @Timcast @EpochTimes @jenniferatntd @news_ntd #CoronaVirusUpdate: @CDCgov to unmask new #COVID19 guidance...

😷DON'T BE AN A$$, WEAR A MASK😷

@WhiteHouse expected to recommend Americans wear masks to slow #coronavirus spread

https://t.co/ymBYJyutzi
#CCPVirus #COVID19Pandemic #CCPVirus_Coronavirus
#WearAMask #StopTheSpread https://t.co/D2LbCtKEw2",2020-04-03 13:50:45,1246072648867684354,262800088,dmon4ever, 🗺 👈 I was never here 😎😉,,,,"['CoronaVirusUpdate', 'COVID19', 'coronavirus', 'CCPVirus', 'COVID19Pandemic', 'CCPVirus_Coronavirus', 'WearAMask', 'StopTheSpread']",69,32,en,Twitter for Android,1.245156000182698e+18,262800088.0,April,1,1_April_0000172
"RT @DSWIII: What you can do each day to slow the spread of COVID-19:

1. #StayHome: protects you from others
2. #WearAMask when out: protec…",2020-04-03 14:06:47,1246076687336509440,23706604,TheKatWill,"Cleveland, OH",,,,"['StayHome', 'WearAMask']",3,0,en,Twitter for iPad,,,April,1,1_April_0000173
"I keep hearing that wearing a mask is not to protect yourself, but to protect others.

By protecting others, I am protecting myself!

The less people that have this virus, the better for all of us!

#WearAMask
#ProtectYourself
#TrumpPandemic
#TrumpVirus",2020-04-03 14:13:50,1246078460755353600,1025394875901112320,JumptyTrumpty,MI-8th,,,,"['WearAMask', 'ProtectYourself', 'TrumpPandemic', 'TrumpVirus']",3,8,en,Twitter Web App,,,April,1,1_April_0000174
Picking up groceries by the curbside service. #WearAMask #weargloves #bettertobesafethansorry #COVID19 #lockdown #besmart #BeSafe ❤️ https://t.co/rkr2ibbgRD,2020-04-03 14:42:29,1246085668759056385,2350097663,jessiebentley86,United States,,,,"['WearAMask', 'weargloves', 'bettertobesafethansorry', 'COVID19', 'lockdown', 'besmart', 'BeSafe']",1,4,en,Twitter for iPhone,,,April,1,1_April_0000175
Putting on a mask may save lives — here’s a great way to make one so that we’re not taking them from #HealthcareHeroes #StayHomeSaveLives but if you have to go out #WearAMask https://t.co/SzYgYS5hps,2020-04-03 14:53:38,1246088475008544768,19304969,laurasilber,"New York, NY ",,,,"['HealthcareHeroes', 'StayHomeSaveLives', 'WearAMask']",3,8,en,Twitter for iPhone,,,April,1,1_April_0000176
